customer_id,brand,customer_type,sales,customer_profitability
523214,IT Cosmetics,Promo Only Customers,197.5,Low Profit
787611,Lancome,Partially Promo Customers,70,Low Profit
455310,YSL,Promo Only Customers,266.5,Low Profit
639057,IT Cosmetics,Partially Promo Customers,42.4,Low Profit
611086,YSL,Promo Only Customers,28,Low Profit
771972,Armani,Non-Promo Customers,86.1,Low Profit
580207,IT Cosmetics,Promo Only Customers,55,Low Profit
555452,Armani,Promo Only Customers,52.8,Low Profit
946039,YSL,Non-Promo Customers,18.4,Low Profit
457401,YSL,Non-Promo Customers,124,Low Profit
548567,Kiehl's,Partially Promo Customers,24,Low Profit
137504,YSL,Promo Only Customers,363.4,Profitable
237104,Armani,Partially Promo Customers,1523,Profitable
647503,Kiehl's,Promo Only Customers,751.95,Profitable
326193,YSL,Non-Promo Customers,59.2,Low Profit
659741,Armani ,Partially Promo Customers,34.2,Low Profit
868067,IT Cosmetics,Partially Promo Customers,294,Low Profit
186048,IT Cosmetics,Non-Promo Customers,75,Low Profit
463721,Lancome,Partially Promo Customers,111.8,Low Profit
599373,Kiehl's,Partially Promo Customers,152,Low Profit
830569,IT Cosmetics,Promo Only Customers,208,Low Profit
939978,YSL,Partially Promo Customers,423.75,Profitable
128973,Armani,Promo Only Customers,310.79,Profitable
119495,Lancome,Partially Promo Customers,459.2,Profitable
882607,IT Cosmetics,Partially Promo Customers,166,Low Profit
115366,Armani ,Non-Promo Customers,104,Low Profit
556294,IT Cosmetics,Partially Promo Customers,104.5,Low Profit
708749,Armani,Promo Only Customers,411.45,Profitable
695231,Armani,Promo Only Customers,84,Low Profit
517014,Armani,Promo Only Customers,147,Low Profit
416308,IT Cosmetics,Partially Promo Customers,240,Low Profit
711041,YSL,Partially Promo Customers,148,Low Profit
530169,Lancome,Promo Only Customers,418.3,Profitable
952139,Armani ,Non-Promo Customers,127,Low Profit
537484,Armani,Promo Only Customers,113,Low Profit
738630,Kiehl's,Partially Promo Customers,49,Low Profit
787412,IT Cosmetics,Promo Only Customers,154.61,Low Profit
998560,Kiehl's,Partially Promo Customers,147,Low Profit
322759,Kiehl's,Partially Promo Customers,275,Low Profit
103001,IT Cosmetics,Promo Only Customers,427,Profitable
367418,Kiehl's,Promo Only Customers,299.2,Profitable
669412,IT Cosmetics,Partially Promo Customers,218,Low Profit
185443,IT Cosmetics,Promo Only Customers,320,Profitable
455955,Kiehl's,Non-Promo Customers,20,Low Profit
652585,IT Cosmetics,Promo Only Customers,83,Low Profit
605687,Lancome,Promo Only Customers,107.5,Low Profit
709486,Kiehl's,Partially Promo Customers,29,Low Profit
460240,Kiehl's,Non-Promo Customers,336.5,Profitable
454570,IT Cosmetics,Non-Promo Customers,107.2,Low Profit
550000,Armani,Partially Promo Customers,112,Low Profit
473638,IT Cosmetics,Promo Only Customers,585,Profitable
307085,Kiehl's,Promo Only Customers,174,Low Profit
480263,YSL,Non-Promo Customers,105,Low Profit
911031,Armani ,Promo Only Customers,130.8,Low Profit
454592,Armani ,Partially Promo Customers,380,Profitable
932326,Lancome,Non-Promo Customers,126,Low Profit
268531,Kiehl's,Partially Promo Customers,86.7,Low Profit
545602,IT Cosmetics,Partially Promo Customers,128.5,Low Profit
692555,Armani,Promo Only Customers,445,Profitable
930177,Armani,Promo Only Customers,212.5,Low Profit
507691,Kiehl's,Promo Only Customers,63.5,Low Profit
404334,Armani ,Promo Only Customers,88,Low Profit
958782,IT Cosmetics,Partially Promo Customers,304,Profitable
983577,Armani ,Promo Only Customers,7247.19,High Profit
275827,Kiehl's,Partially Promo Customers,351.96,Profitable
637659,Kiehl's,Promo Only Customers,414,Profitable
797476,YSL,Non-Promo Customers,97.6,Low Profit
937193,YSL,Non-Promo Customers,90.8,Low Profit
519907,Kiehl's,Non-Promo Customers,70.4,Low Profit
506726,IT Cosmetics,Partially Promo Customers,177,Low Profit
859419,IT Cosmetics,Partially Promo Customers,190,Low Profit
300303,YSL,Partially Promo Customers,30.4,Low Profit
873604,Armani ,Promo Only Customers,34.2,Low Profit
610714,Armani,Promo Only Customers,64,Low Profit
993406,YSL,Promo Only Customers,66.6,Low Profit
287420,IT Cosmetics,Promo Only Customers,262,Low Profit
101977,Kiehl's,Non-Promo Customers,76,Low Profit
637281,Kiehl's,Non-Promo Customers,1821.3,Profitable
562869,Lancome,Partially Promo Customers,684.82,Profitable
867625,Kiehl's,Partially Promo Customers,108.8,Low Profit
951079,Kiehl's,Promo Only Customers,127,Low Profit
822924,IT Cosmetics,Promo Only Customers,1080.5,Profitable
136658,IT Cosmetics,Non-Promo Customers,1084.3,Profitable
496572,YSL,Non-Promo Customers,148,Low Profit
950832,YSL,Partially Promo Customers,76,Low Profit
213544,IT Cosmetics,Non-Promo Customers,85,Low Profit
355414,Kiehl's,Non-Promo Customers,490.2,Profitable
432608,Kiehl's,Partially Promo Customers,53.6,Low Profit
853182,Armani,Promo Only Customers,312.5,Profitable
921250,YSL,Promo Only Customers,96,Low Profit
416774,YSL,Non-Promo Customers,213.45,Low Profit
393792,IT Cosmetics,Partially Promo Customers,1599.5,Profitable
916275,Kiehl's,Non-Promo Customers,533,Profitable
333708,Lancome,Partially Promo Customers,55.8,Low Profit
454881,Armani ,Promo Only Customers,79.62,Low Profit
792581,Kiehl's,Partially Promo Customers,37.6,Low Profit
951068,Kiehl's,Non-Promo Customers,528.3,Profitable
117804,IT Cosmetics,Promo Only Customers,94.5,Low Profit
212302,Lancome,Partially Promo Customers,36,Low Profit
451948,Lancome,Partially Promo Customers,29,Low Profit
346071,Armani,Non-Promo Customers,458.37,Profitable
190080,Kiehl's,Promo Only Customers,247,Low Profit
391747,Lancome,Promo Only Customers,59.2,Low Profit
213222,IT Cosmetics,Non-Promo Customers,305.98,Profitable
338658,Kiehl's,Promo Only Customers,182,Low Profit
632164,IT Cosmetics,Promo Only Customers,364,Profitable
399531,Kiehl's,Non-Promo Customers,19.8,Low Profit
215919,Kiehl's,Partially Promo Customers,407.5,Profitable
774335,Kiehl's,Non-Promo Customers,442.9,Profitable
209482,Lancome,Promo Only Customers,36,Low Profit
392174,Kiehl's,Promo Only Customers,16,Low Profit
905618,Armani ,Non-Promo Customers,130.4,Low Profit
243175,IT Cosmetics,Partially Promo Customers,61,Low Profit
596726,Armani,Non-Promo Customers,64,Low Profit
366364,Kiehl's,Promo Only Customers,175.8,Low Profit
456035,Kiehl's,Non-Promo Customers,81,Low Profit
617119,YSL,Promo Only Customers,704,Profitable
871598,Kiehl's,Non-Promo Customers,688.81,Profitable
939090,YSL,Non-Promo Customers,102.9,Low Profit
343876,Armani,Promo Only Customers,127.6,Low Profit
627243,YSL,Promo Only Customers,308.2,Profitable
403426,Kiehl's,Promo Only Customers,131.19,Low Profit
305742,IT Cosmetics,Promo Only Customers,374,Profitable
749107,IT Cosmetics,Non-Promo Customers,72.26,Low Profit
658767,IT Cosmetics,Partially Promo Customers,63,Low Profit
991749,Kiehl's,Partially Promo Customers,408.6,Profitable
470459,Armani ,Promo Only Customers,58.4,Low Profit
230178,IT Cosmetics,Promo Only Customers,145,Low Profit
106554,Kiehl's,Promo Only Customers,241.6,Low Profit
398630,YSL,Non-Promo Customers,192.3,Low Profit
537943,Lancome,Promo Only Customers,280,Low Profit
169691,YSL,Promo Only Customers,229.8,Low Profit
161619,Kiehl's,Promo Only Customers,84.5,Low Profit
629805,Kiehl's,Promo Only Customers,215,Low Profit
842330,Kiehl's,Partially Promo Customers,190,Low Profit
846587,Lancome,Non-Promo Customers,600.96,Profitable
531579,IT Cosmetics,Promo Only Customers,22.5,Low Profit
882722,Armani ,Promo Only Customers,110.7,Low Profit
463648,Kiehl's,Non-Promo Customers,154,Low Profit
223777,YSL,Non-Promo Customers,135.5,Low Profit
334902,YSL,Non-Promo Customers,91.2,Low Profit
892334,YSL,Promo Only Customers,87.3,Low Profit
356590,Lancome,Promo Only Customers,78.75,Low Profit
575649,Kiehl's,Promo Only Customers,69,Low Profit
664403,Lancome,Non-Promo Customers,711,Profitable
562046,Kiehl's,Non-Promo Customers,897.16,Profitable
449585,YSL,Promo Only Customers,555.39,Profitable
608980,IT Cosmetics,Promo Only Customers,211,Low Profit
426882,Kiehl's,Non-Promo Customers,16,Low Profit
795804,Armani ,Promo Only Customers,204,Low Profit
529581,Lancome,Promo Only Customers,57.6,Low Profit
951786,Kiehl's,Partially Promo Customers,57,Low Profit
810198,Armani,Non-Promo Customers,47.5,Low Profit
803779,Kiehl's,Partially Promo Customers,243,Low Profit
688078,Lancome,Non-Promo Customers,36,Low Profit
842844,Lancome,Promo Only Customers,349.62,Profitable
855686,Armani,Promo Only Customers,168.5,Low Profit
796867,IT Cosmetics,Partially Promo Customers,415.5,Profitable
613397,Armani ,Non-Promo Customers,62,Low Profit
695292,YSL,Non-Promo Customers,79.7,Low Profit
902751,Armani,Promo Only Customers,302.9,Profitable
664907,IT Cosmetics,Partially Promo Customers,91.2,Low Profit
431269,Lancome,Non-Promo Customers,139,Low Profit
169518,YSL,Promo Only Customers,40,Low Profit
336758,YSL,Promo Only Customers,76.4,Low Profit
414434,Lancome,Non-Promo Customers,128.5,Low Profit
602825,YSL,Non-Promo Customers,80,Low Profit
258857,Kiehl's,Non-Promo Customers,197.9,Low Profit
482415,IT Cosmetics,Promo Only Customers,267,Low Profit
725385,Armani ,Partially Promo Customers,87,Low Profit
103144,Kiehl's,Partially Promo Customers,484.5,Profitable
934422,Armani,Non-Promo Customers,147.7,Low Profit
769095,Lancome,Partially Promo Customers,88.8,Low Profit
710709,Kiehl's,Partially Promo Customers,115.3,Low Profit
899805,Armani,Non-Promo Customers,465,Profitable
828020,Kiehl's,Partially Promo Customers,243.2,Low Profit
977194,IT Cosmetics,Partially Promo Customers,263.6,Low Profit
732058,IT Cosmetics,Non-Promo Customers,606.5,Profitable
273719,IT Cosmetics,Promo Only Customers,817.4,Profitable
727990,Kiehl's,Partially Promo Customers,95.5,Low Profit
556202,Lancome,Partially Promo Customers,261,Low Profit
552710,Lancome,Promo Only Customers,105,Low Profit
970024,IT Cosmetics,Partially Promo Customers,45.5,Low Profit
545371,Armani,Promo Only Customers,184.8,Low Profit
197600,Lancome,Promo Only Customers,479,Profitable
408103,IT Cosmetics,Promo Only Customers,92.6,Low Profit
618547,YSL,Promo Only Customers,366,Profitable
838157,IT Cosmetics,Partially Promo Customers,409,Profitable
108943,Kiehl's,Partially Promo Customers,95,Low Profit
925215,IT Cosmetics,Promo Only Customers,24,Low Profit
794037,Kiehl's,Partially Promo Customers,292,Low Profit
988685,IT Cosmetics,Non-Promo Customers,1232.95,Profitable
875812,IT Cosmetics,Non-Promo Customers,225,Low Profit
539083,IT Cosmetics,Promo Only Customers,252,Low Profit
799991,Kiehl's,Non-Promo Customers,658.5,Profitable
853123,Lancome,Non-Promo Customers,203.25,Low Profit
487761,Kiehl's,Partially Promo Customers,37,Low Profit
213966,Kiehl's,Non-Promo Customers,50.5,Low Profit
336064,YSL,Promo Only Customers,57.6,Low Profit
542947,Kiehl's,Partially Promo Customers,996.45,Profitable
220169,IT Cosmetics,Promo Only Customers,55,Low Profit
280258,Lancome,Promo Only Customers,232.5,Low Profit
962766,YSL,Promo Only Customers,447.2,Profitable
739725,IT Cosmetics,Partially Promo Customers,504.4,Profitable
662265,YSL,Non-Promo Customers,715.15,Profitable
206932,Kiehl's,Non-Promo Customers,117,Low Profit
731583,Lancome,Non-Promo Customers,44,Low Profit
154077,Kiehl's,Non-Promo Customers,120.5,Low Profit
352408,IT Cosmetics,Partially Promo Customers,677.11,Profitable
563702,Armani ,Promo Only Customers,193.6,Low Profit
584352,YSL,Partially Promo Customers,260.8,Low Profit
483041,IT Cosmetics,Partially Promo Customers,10,Low Profit
859106,YSL,Non-Promo Customers,38,Low Profit
586070,IT Cosmetics,Non-Promo Customers,17.5,Low Profit
798126,YSL,Partially Promo Customers,491.2,Profitable
772171,IT Cosmetics,Promo Only Customers,76,Low Profit
732095,YSL,Partially Promo Customers,78,Low Profit
220078,Armani,Non-Promo Customers,202.35,Low Profit
719313,YSL,Non-Promo Customers,62,Low Profit
282604,Armani ,Promo Only Customers,40,Low Profit
764665,IT Cosmetics,Partially Promo Customers,106.5,Low Profit
856681,Lancome,Non-Promo Customers,235.5,Low Profit
941369,Kiehl's,Promo Only Customers,280,Low Profit
409152,Lancome,Partially Promo Customers,92.7,Low Profit
461271,Kiehl's,Non-Promo Customers,213,Low Profit
893503,Lancome,Promo Only Customers,100.4,Low Profit
105336,Kiehl's,Partially Promo Customers,163,Low Profit
658462,YSL,Promo Only Customers,216,Low Profit
360540,IT Cosmetics,Promo Only Customers,160.55,Low Profit
524254,Kiehl's,Partially Promo Customers,182.4,Low Profit
456457,Kiehl's,Partially Promo Customers,54,Low Profit
318438,IT Cosmetics,Promo Only Customers,288.8,Low Profit
934627,IT Cosmetics,Promo Only Customers,188.8,Low Profit
928710,Lancome,Non-Promo Customers,91,Low Profit
117014,Lancome,Promo Only Customers,87.2,Low Profit
837605,Lancome,Promo Only Customers,146,Low Profit
216091,IT Cosmetics,Partially Promo Customers,114.4,Low Profit
155812,Kiehl's,Non-Promo Customers,58,Low Profit
930721,YSL,Non-Promo Customers,232,Low Profit
983409,Lancome,Non-Promo Customers,96,Low Profit
940192,Kiehl's,Non-Promo Customers,358,Profitable
544759,Armani ,Promo Only Customers,40,Low Profit
208988,Armani ,Partially Promo Customers,361,Profitable
845743,Lancome,Promo Only Customers,30.4,Low Profit
870273,Armani,Non-Promo Customers,62,Low Profit
468430,Lancome,Partially Promo Customers,101,Low Profit
508872,Lancome,Non-Promo Customers,173.06,Low Profit
529319,YSL,Promo Only Customers,62.98,Low Profit
113203,IT Cosmetics,Non-Promo Customers,475,Profitable
207595,Lancome,Promo Only Customers,55.8,Low Profit
758467,IT Cosmetics,Non-Promo Customers,161.5,Low Profit
669444,IT Cosmetics,Non-Promo Customers,190.7,Low Profit
496720,Lancome,Partially Promo Customers,150.99,Low Profit
190481,Lancome,Promo Only Customers,38,Low Profit
912406,IT Cosmetics,Partially Promo Customers,135.48,Low Profit
940805,Kiehl's,Promo Only Customers,92.7,Low Profit
384962,Lancome,Non-Promo Customers,128.4,Low Profit
353787,Kiehl's,Non-Promo Customers,676.1,Profitable
109570,Kiehl's,Non-Promo Customers,175.2,Low Profit
755020,IT Cosmetics,Non-Promo Customers,64,Low Profit
150643,IT Cosmetics,Promo Only Customers,38.8,Low Profit
292397,Kiehl's,Promo Only Customers,219,Low Profit
514830,Lancome,Partially Promo Customers,90,Low Profit
932808,Kiehl's,Promo Only Customers,62,Low Profit
122298,IT Cosmetics,Promo Only Customers,166,Low Profit
807523,IT Cosmetics,Partially Promo Customers,85.6,Low Profit
242964,Kiehl's,Non-Promo Customers,657.5,Profitable
844317,Lancome,Non-Promo Customers,181,Low Profit
676109,YSL,Partially Promo Customers,30.4,Low Profit
393377,Kiehl's,Promo Only Customers,105,Low Profit
200496,Kiehl's,Partially Promo Customers,118.4,Low Profit
775190,IT Cosmetics,Non-Promo Customers,108.8,Low Profit
418128,YSL,Non-Promo Customers,91.5,Low Profit
534517,IT Cosmetics,Promo Only Customers,595.27,Profitable
660094,Lancome,Promo Only Customers,701.04,Profitable
696806,YSL,Promo Only Customers,53.6,Low Profit
231367,Kiehl's,Promo Only Customers,51.5,Low Profit
993864,Lancome,Promo Only Customers,143,Low Profit
793937,Lancome,Partially Promo Customers,63.75,Low Profit
256615,YSL,Non-Promo Customers,100,Low Profit
294805,Kiehl's,Promo Only Customers,54,Low Profit
617176,Kiehl's,Partially Promo Customers,101,Low Profit
689154,Armani,Non-Promo Customers,581.69,Profitable
733147,Lancome,Partially Promo Customers,160.4,Low Profit
743149,IT Cosmetics,Promo Only Customers,158,Low Profit
326481,Armani ,Promo Only Customers,126.4,Low Profit
135005,IT Cosmetics,Non-Promo Customers,251.8,Low Profit
747125,Armani,Non-Promo Customers,636.35,Profitable
528991,Kiehl's,Non-Promo Customers,147.8,Low Profit
841000,IT Cosmetics,Partially Promo Customers,464.4,Profitable
753551,IT Cosmetics,Promo Only Customers,215,Low Profit
411811,YSL,Promo Only Customers,44,Low Profit
156080,Lancome,Promo Only Customers,87.2,Low Profit
300235,Lancome,Non-Promo Customers,48,Low Profit
539351,IT Cosmetics,Non-Promo Customers,173.25,Low Profit
639614,Armani,Promo Only Customers,195,Low Profit
668215,Armani,Non-Promo Customers,969.78,Profitable
619725,YSL,Partially Promo Customers,206.4,Low Profit
370986,Armani ,Promo Only Customers,76,Low Profit
936192,Armani,Non-Promo Customers,1168.85,Profitable
630350,IT Cosmetics,Partially Promo Customers,47,Low Profit
729879,Armani,Partially Promo Customers,256,Low Profit
969450,IT Cosmetics,Promo Only Customers,96,Low Profit
755182,Armani,Non-Promo Customers,190,Low Profit
127630,Lancome,Non-Promo Customers,168.7,Low Profit
226444,Lancome,Partially Promo Customers,192,Low Profit
452953,Kiehl's,Non-Promo Customers,255,Low Profit
682089,Armani,Promo Only Customers,664,Profitable
425737,Kiehl's,Partially Promo Customers,62.4,Low Profit
557499,Lancome,Promo Only Customers,257,Low Profit
812501,IT Cosmetics,Partially Promo Customers,233.6,Low Profit
767293,IT Cosmetics,Promo Only Customers,20,Low Profit
771575,Armani ,Non-Promo Customers,39.5,Low Profit
594163,IT Cosmetics,Partially Promo Customers,45.9,Low Profit
638272,IT Cosmetics,Non-Promo Customers,40.8,Low Profit
826497,IT Cosmetics,Partially Promo Customers,88.5,Low Profit
564539,IT Cosmetics,Partially Promo Customers,62,Low Profit
372882,IT Cosmetics,Partially Promo Customers,198,Low Profit
576288,Kiehl's,Promo Only Customers,350.3,Profitable
878756,YSL,Promo Only Customers,153,Low Profit
392901,Armani,Promo Only Customers,88,Low Profit
758349,Kiehl's,Partially Promo Customers,55.2,Low Profit
